"Format","AiM CSV File"
"Session","Rotena"
"Vehicle","kartingas"
"Racer","Jokūbas Kupstas"
"Championship",""
"Comment",""
"Date","Saturday, June 13, 2026"
"Time","12:14 PM"
"Sample Rate","20"
"Duration","981.985"
"Segment","Session"
"Beacon Markers","10.158","75.139","137.692","199.753","261.643","324.358","386.212","447.884","509.614","571.274","632.952","694.404","756.525","820.518","882.854","981.985"
"Segment Times","0:10.158","1:04.981","1:02.553","1:02.061","1:01.890","1:02.715","1:01.854","1:01.672","1:01.730","1:01.660","1:01.678","1:01.452","1:02.121","1:03.993","1:02.336","1:39.131"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","Logger Temperature","Internal Batt","RPM","Distance on GPS Speed"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg","C","V","rpm","m"

"105.000","60.6597","15","-0.4153","0.1767","0.4050","-119.0231","-13.9136","177.6810","430.0000","0.3960","69.3873","54.58756195","24.52522349","28.7710","3.8720","4351.9399","1592.6600"
"105.050","60.9383","15","-0.4359","0.1594","0.4077","-119.6216","-14.5305","177.6923","430.0000","0.3960","66.7469","54.58755809","24.52521221","28.7693","3.8720","4390.8799","1593.5048"
"105.100","61.2604","15","-0.4510","0.1577","0.3948","-120.1359","-14.9657","177.6917","430.0000","0.3960","65.1482","54.58755414","24.52520077","28.7676","3.8720","4429.2002","1594.3535"
"105.150","61.5489","15","-0.4677","0.1627","0.3642","-120.7882","-15.4488","177.6928","430.0000","0.3960","63.4083","54.58755017","24.52518942","28.7659","3.8720","4437.2998","1595.2065"
"105.200","61.7424","15","-0.4581","0.1617","0.3682","-121.4806","-15.0628","177.6855","430.0000","0.3960","65.2378","54.58754608","24.52517812","28.7642","3.8720","4438.5400","1596.0627"
"105.250","61.8943","15","-0.4014","0.1704","0.3400","-122.1955","-13.1394","177.6891","430.0000","0.3960","74.9713","54.58754181","24.52516691","28.7625","3.8720","4442.8398","1596.9216"
"105.300","62.1451","15","-0.3353","0.1795","0.3632","-122.9734","-10.9242","177.7030","430.0000","0.3960","90.5392","54.58753741","24.52515575","28.7608","3.8720","4464.6201","1597.7830"
"105.350","62.6834","15","-0.2900","0.1782","0.3405","-123.5027","-9.4005","177.7050","430.0000","0.3960","106.1263","54.58753304","24.52514453","28.7591","3.8720","4493.1802","1598.6499"
"105.400","63.0672","15","-0.2509","0.1805","0.3470","-123.9309","-8.0925","177.7094","430.0000","0.3960","124.0347","54.58752857","24.52513332","28.7574","3.8720","4510.7002","1599.5232"
"105.450","63.5024","15","-0.1961","0.1885","0.3328","-124.1029","-6.2938","177.7045","430.0000","0.3960","160.5822","54.58752406","24.52512195","28.7557","3.8720","4537.8799","1600.4028"
"105.500","63.6768","15","-0.1176","0.1939","0.3265","-124.3083","-3.7548","177.7184","430.0000","0.3960","269.9072","54.58751954","24.52511058","28.7540","3.8717","4554.1602","1601.2861"
"105.550","63.8867","15","-0.0262","0.1862","0.3513","-124.3422","-0.8324","177.7301","430.0000","0.3960","1221.4579","54.58751494","24.52509917","28.7523","3.8710","4561.9600","1602.1721"
"105.600","64.2111","15","0.0614","0.1739","0.3451","-124.2542","1.9383","177.7408","430.0000","0.3960","527.2397","54.58751050","24.52508778","28.7506","3.8702","4576.8599","1603.0615"
"105.650","64.6535","15","0.1076","0.1658","0.3615","-124.0528","3.3814","177.7462","430.0000","0.3960","304.3054","54.58750597","24.52507619","28.7496","3.8700","4600.2402","1603.9570"
"105.700","64.8541","15","0.1242","0.1475","0.3648","-124.0069","3.8853","177.7517","430.0000","0.3960","265.6609","54.58750145","24.52506460","28.7491","3.8700","4623.0200","1604.8567"
"105.750","65.0605","15","0.1294","0.1361","0.3497","-123.7292","4.0345","177.7496","430.0000","0.3960","256.6559","54.58749702","24.52505285","28.7485","3.8700","4626.9399","1605.7588"
"105.800","65.3934","15","0.1161","0.1499","0.3438","-123.4295","3.6055","177.7607","430.0000","0.3960","288.6649","54.58749257","24.52504120","28.7480","3.8700","4650.1001","1606.6647"
"105.850","65.6718","15","0.1051","0.1598","0.3187","-123.2133","3.2496","177.7568","430.0000","0.3960","321.6363","54.58748813","24.52502928","28.7474","3.8700","4678.2798","1607.5753"
"105.900","65.8374","15","0.0857","0.1553","0.2953","-123.2263","2.6401","177.7500","430.0000","0.3960","396.8925","54.58748364","24.52501742","28.7469","3.8700","4690.2202","1608.4886"
"105.950","66.1068","15","0.0687","0.1483","0.3017","-123.0864","2.1079","177.7633","430.0000","0.3960","499.1319","54.58747913","24.52500547","28.7463","3.8700","4709.0801","1609.4050"
"106.000","66.4743","15","0.0307","0.1299","0.3181","-123.1660","0.9382","177.7632","430.0000","0.3960","1127.6036","54.58747456","24.52499344","28.7458","3.8700","4731.6001","1610.3256"
"106.050","66.7206","15","0.0180","0.1388","0.3072","-123.1867","0.5465","177.7741","430.0000","0.3960","1943.1349","54.58747008","24.52498144","28.7452","3.8700","4748.7002","1611.2509"
"106.100","66.9497","15","0.0146","0.1532","0.2985","-122.9983","0.4433","177.7700","430.0000","0.3960","2403.4192","54.58746556","24.52496946","28.7447","3.8700","4765.4399","1612.1792"
"106.150","67.2654","15","0.0049","0.1558","0.2962","-123.0112","0.1490","177.7822","430.0000","0.3960","7184.8257","54.58746095","24.52495724","28.7441","3.8700","4783.4399","1613.1113"
"106.200","67.3326","15","-0.0026","0.1442","0.2915","-122.9666","-0.0782","177.7825","430.0000","0.3960","10000.0000","54.58745649","24.52494507","28.7436","3.8700","4803.1802","1614.0461"
"106.250","67.5240","15","0.0081","0.1410","0.2968","-122.9973","0.2432","177.7919","430.0000","0.3960","4418.5381","54.58745187","24.52493290","28.7430","3.8700","4818.3799","1614.9828"
"106.300","68.0137","15","0.0354","0.1471","0.2925","-122.9443","1.0572","177.7908","430.0000","0.3960","1023.8751","54.58744724","24.52492058","28.7425","3.8700","4836.9199","1615.9246"
"106.350","68.2611","15","0.0456","0.1423","0.2787","-123.0057","1.3550","177.8015","430.0000","0.3960","801.7968","54.58744257","24.52490833","28.7419","3.8700","4857.4399","1616.8711"
"106.400","68.6085","15","0.0119","0.1243","0.2940","-122.9073","0.3529","177.8071","430.0000","0.3960","3094.0376","54.58743788","24.52489583","28.7414","3.8700","4876.6001","1617.8213"
"106.450","68.7291","15","-0.0198","0.1277","0.2959","-122.8464","-0.5839","177.8136","430.0000","0.3960","1873.3971","54.58743331","24.52488339","28.7408","3.8700","4895.4399","1618.7753"
"106.500","68.8043","15","-0.0629","0.1386","0.2795","-122.9946","-1.8503","177.8170","430.0000","0.3960","591.8322","54.58742861","24.52487106","28.7403","3.8700","4905.8999","1619.7303"
"106.550","69.0190","15","-0.1129","0.1346","0.2710","-123.0813","-3.3115","177.8124","430.0000","0.3960","331.7132","54.58742390","24.52485863","28.7397","3.8700","4919.0200","1620.6875"
"106.600","69.4831","15","-0.1524","0.1209","0.2658","-123.0708","-4.4547","177.8134","430.0000","0.3960","248.2452","54.58741920","24.52484610","28.7392","3.8700","4947.2998","1621.6490"
"106.650","69.5561","15","-0.1974","0.1188","0.2561","-123.4594","-5.7538","177.8152","430.0000","0.3960","192.3975","54.58741433","24.52483362","28.7386","3.8700","4968.9600","1622.6146"
"106.700","69.7310","15","-0.2311","0.1112","0.2624","-123.9747","-6.7154","177.8247","430.0000","0.3960","165.2628","54.58740937","24.52482122","28.7381","3.8700","4983.8599","1623.5820"
"106.750","70.0027","15","-0.2646","0.1153","0.2705","-124.6241","-7.6654","177.8357","430.0000","0.3960","145.3451","54.58740427","24.52480899","28.7375","3.8700","5000.8599","1624.5524"
"106.800","70.2738","15","-0.2885","0.1343","0.2622","-125.0295","-8.3357","177.8294","430.0000","0.3960","134.1748","54.58739916","24.52479664","28.7370","3.8700","5019.0200","1625.5265"
"106.850","70.5447","15","-0.3106","0.1284","0.2387","-125.1603","-8.9451","177.8244","430.0000","0.3960","125.5162","54.58739403","24.52478428","28.7364","3.8700","5027.0000","1626.5049"
"106.900","70.5716","15","-0.3264","0.1252","0.2522","-125.6170","-9.3690","177.8352","430.0000","0.3960","119.8831","54.58738885","24.52477200","28.7359","3.8700","5027.5801","1627.4849"
"106.950","70.6626","15","-0.3295","0.1191","0.2528","-126.1094","-9.4279","177.8417","430.0000","0.3960","119.2876","54.58738361","24.52475982","28.7353","3.8700","5053.5200","1628.4657"
"107.000","71.1132","15","-0.3406","0.1085","0.2373","-126.3627","-9.7181","177.8401","430.0000","0.3960","116.4630","54.58737825","24.52474751","28.7348","3.8700","5074.3198","1629.4500"
"107.050","71.3175","15","-0.3296","0.1097","0.2366","-127.0195","-9.3777","177.8460","430.0000","0.3960","121.0381","54.58737275","24.52473529","28.7344","3.8700","5097.4600","1630.4393"
"107.100","71.4679","15","-0.3661","0.1193","0.2375","-127.7458","-10.3881","177.8529","430.0000","0.3960","109.4952","54.58736723","24.52472332","28.7344","3.8700","5121.7002","1631.4310"
"107.150","71.6635","15","-0.4354","0.1281","0.2527","-128.3777","-12.3200","177.8573","430.0000","0.3960","92.5782","54.58736152","24.52471135","28.7344","3.8700","5132.0601","1632.4249"
"107.200","71.8081","15","-0.5207","0.1144","0.2349","-128.9531","-14.6865","177.8590","430.0000","0.3960","77.8172","54.58735584","24.52469942","28.7344","3.8700","5139.0601","1633.4214"
"107.250","72.0318","15","-0.6126","0.1016","0.2247","-129.7179","-17.2329","177.8607","430.0000","0.4320","66.5252","54.58734996","24.52468762","28.7344","3.8700","5146.0601","1634.4207"
"107.300","72.1689","15","-0.6765","0.0889","0.2326","-130.5131","-18.9857","177.8661","430.0000","0.4320","60.4984","54.58734397","24.52467590","28.7344","3.8700","5172.2002","1635.4220"
"107.350","72.3835","15","-0.7489","0.0780","0.2290","-131.4857","-20.9751","177.8690","430.0000","0.4320","54.9232","54.58733789","24.52466438","28.7344","3.8700","5215.6802","1636.4259"
"107.400","72.4209","15","-0.8224","0.0628","0.2203","-132.8850","-22.9934","177.8761","430.0000","0.4320","50.1280","54.58733159","24.52465323","28.7344","3.8700","5247.1802","1637.4316"
"107.450","72.7299","15","-0.8845","0.0781","0.1978","-134.2715","-24.6934","177.8723","430.0000","0.4320","46.8762","54.58732501","24.52464227","28.7344","3.8700","5261.2202","1638.4402"
"107.500","72.7386","15","-0.9277","0.0799","0.1858","-135.5888","-25.8566","177.8666","430.0000","0.4320","44.7728","54.58731838","24.52463163","28.7344","3.8700","5276.6001","1639.4504"
"107.550","72.4773","15","-0.9722","0.0602","0.1980","-136.8919","-27.0487","177.8782","430.0000","0.4320","42.6458","54.58731165","24.52462136","28.7344","3.8700","5262.9600","1640.4590"
"107.600","72.5596","15","-1.0058","0.0489","0.2318","-138.1976","-27.9522","177.9051","430.0000","0.4680","41.3142","54.58730472","24.52461125","28.7344","3.8700","5241.2002","1641.4661"
"107.650","73.0841","15","-1.0189","0.0507","0.2786","-139.5411","-28.2886","177.9309","430.0000","0.4770","41.1180","54.58729742","24.52460124","28.7344","3.8700","5241.6401","1642.4783"
"107.700","73.1198","15","-1.0437","0.0242","0.2839","-140.9671","-28.9497","177.9429","430.0000","0.5040","40.1986","54.58729013","24.52459164","28.7344","3.8700","5275.1602","1643.4937"
"107.750","73.0739","15","-1.0949","-0.0050","0.2510","-142.3699","-30.3627","177.9322","430.0000","0.5040","38.3038","54.58728279","24.52458235","28.7344","3.8700","5302.2202","1644.5089"
"107.800","72.8119","15","-1.1360","-0.0271","0.2107","-143.8243","-31.5156","177.9223","430.0000","0.5400","36.7703","54.58727551","24.52457361","28.7344","3.8700","5320.5000","1645.5222"
"107.850","72.7010","15","-1.1464","-0.0225","0.1920","-145.6649","-31.8341","177.9096","430.0000","0.5760","36.3470","54.58726788","24.52456525","28.7344","3.8700","5346.0801","1646.5327"
"107.900","72.5290","15","-1.1691","-0.0341","0.1563","-147.2186","-32.4927","177.8948","430.0000","0.5940","35.5259","54.58726012","24.52455724","28.7344","3.8700","5316.9800","1647.5408"
"107.950","72.6802","15","-1.1821","-0.0678","0.1689","-148.9871","-32.8934","177.9009","430.0000","0.6390","35.1664","54.58725210","24.52454961","28.7344","3.8700","5214.3398","1648.5492"
"108.000","72.6144","15","-1.1891","-0.1195","0.1624","-150.8358","-33.1545","177.9140","430.0000","0.6840","34.8579","54.58724399","24.52454258","28.7344","3.8700","5149.9800","1649.5582"
"108.050","72.0653","15","-1.1983","-0.1496","0.2015","-152.6204","-33.5248","177.9368","430.0000","0.6930","34.2121","54.58723583","24.52453616","28.7344","3.8700","5148.9600","1650.5621"
"108.100","71.8683","15","-1.2048","-0.1316","0.1696","-154.1253","-33.8426","177.9246","430.0000","0.7020","33.7982","54.58722766","24.52452987","28.7344","3.8700","5180.1001","1651.5613"
"108.150","71.8108","15","-1.2031","-0.0818","0.1453","-155.3304","-33.9121","177.9100","430.0000","0.6840","33.7020","54.58721939","24.52452379","28.7344","3.8700","5193.7798","1652.5591"
"108.200","71.4758","15","-1.2142","-0.0553","0.1244","-156.8050","-34.3051","177.9094","430.0000","0.7200","33.1604","54.58721118","24.52451819","28.7344","3.8700","5187.6802","1653.5543"
"108.250","71.0920","15","-1.2119","-0.0290","0.0921","-158.8775","-34.2960","177.8993","432.5000","0.8460","32.9911","54.58720275","24.52451338","28.7344","3.8700","5187.1602","1654.5438"
"108.300","71.0404","15","-1.2158","0.0135","0.0626","-161.0215","-34.4391","177.8786","440.0000","0.8820","32.8302","54.58719421","24.52450924","28.7344","3.8700","5203.0801","1655.5305"
"108.350","71.3599","15","-1.2364","0.0794","0.0461","-162.7701","-35.0182","177.8752","440.0000","0.8370","32.4325","54.58718545","24.52450526","28.7344","3.8700","5222.1201","1656.5195"
"108.400","72.0897","15","-1.2256","0.1311","0.0240","-164.4064","-34.6549","177.8684","440.0000","0.8280","33.1077","54.58717651","24.52450143","28.7344","3.8700","5229.7402","1657.5153"
"108.450","72.2443","15","-1.2071","0.1845","0.0301","-166.0646","-34.0269","177.8782","440.0000","0.8190","33.7910","54.58716763","24.52449830","28.7344","3.8700","5207.7998","1658.5178"
"108.500","72.4168","15","-1.2403","0.1650","0.0294","-167.7058","-34.8175","177.8686","440.0000","0.7740","33.1026","54.58715868","24.52449554","28.7340","3.8700","5201.4399","1659.5225"
"108.550","72.3834","15","-1.2635","0.1112","0.0154","-169.3339","-35.3402","177.8684","440.0000","0.7290","32.5979","54.58714973","24.52449325","28.7324","3.8700","5221.7598","1660.5283"
"108.600","72.5652","15","-1.2551","0.0575","-0.0005","-171.1000","-35.0267","177.8661","440.0000","0.6840","32.9723","54.58714073","24.52449145","28.7308","3.8700","5217.0801","1661.5345"
"108.650","72.6712","16","-1.2256","0.0429","-0.0106","-172.7920","-34.1690","177.8478","440.0000","0.6750","33.8493","54.58713177","24.52449013","28.7292","3.8700","5227.2998","1662.5433"
"108.700","72.7917","16","-1.2423","0.0087","-0.0539","-174.6334","-34.6135","177.8260","440.0000","0.6300","33.4701","54.58712271","24.52448926","28.7276","3.8700","5306.9600","1663.5536"
"108.750","72.3584","16","-1.2832","-0.0348","-0.0537","-176.4916","-35.7642","177.8179","440.0000","0.6120","32.2003","54.58711382","24.52448896","28.7259","3.8700","5352.2598","1664.5620"
"108.800","72.1726","16","-1.3215","-0.0454","-0.0259","-178.3743","-36.8774","177.8235","440.0000","0.6120","31.1481","54.58710484","24.52448922","28.7243","3.8700","5330.7002","1665.5654"
"108.850","72.0367","16","-1.3226","-0.0500","-0.0736","179.4736","-36.9664","177.7961","440.0000","0.6570","31.0146","54.58709607","24.52449001","28.7227","3.8700","5310.2002","1666.5665"
"108.900","72.2600","16","-1.2904","-0.0417","-0.1301","177.8498","-36.1246","177.7639","440.0000","0.6660","31.8358","54.58708714","24.52449105","28.7211","3.8700","5331.5200","1667.5687"
"108.950","72.3105","16","-1.2779","-0.0285","-0.1985","176.5838","-35.8245","177.7214","440.0000","0.6480","32.1249","54.58707822","24.52449240","28.7195","3.8700","5329.1201","1668.5730"
"109.000","72.4740","15","-1.2790","-0.0072","-0.2167","174.8138","-35.8945","177.7155","440.0000","0.6840","32.1347","54.58706930","24.52449428","28.7179","3.8700","5289.0601","1669.5781"
"109.050","72.1028","15","-1.2700","0.0208","-0.2036","172.8407","-35.6553","177.7199","440.0000","0.7020","32.1846","54.58706057","24.52449683","28.7162","3.8700","5297.6802","1670.5818"
"109.100","71.6386","15","-1.2477","0.0506","-0.2167","170.7012","-35.0240","177.7092","440.0000","0.7380","32.5538","54.58705202","24.52449999","28.7146","3.8700","5311.7798","1671.5792"
"109.150","71.9524","15","-1.2699","0.0906","-0.2534","168.8633","-35.6132","177.6816","440.0000","0.7200","32.1554","54.58704334","24.52450351","28.7130","3.8700","5263.3398","1672.5762"
"109.200","72.4873","15","-1.3144","0.1056","-0.3197","167.2137","-36.7937","177.6329","440.0000","0.6840","31.3551","54.58703454","24.52450755","28.7114","3.8700","5328.4399","1673.5790"
"109.250","72.5120","15","-1.3478","0.0882","-0.3362","165.6841","-37.6507","177.6170","440.0000","0.6570","30.6519","54.58702590","24.52451191","28.7098","3.8700","5341.5801","1674.5859"
"109.300","72.8991","15","-1.3592","0.0854","-0.3287","163.7785","-37.9047","177.6059","440.0000","0.7200","30.6090","54.58701736","24.52451681","28.7082","3.8700","5218.2202","1675.5961"
"109.350","73.0705","15","-1.3782","0.0773","-0.3943","161.5519","-38.3696","177.5679","440.0000","0.7560","30.3092","54.58700893","24.52452254","28.7065","3.8700","5254.7002","1676.6097"
"109.400","72.6453","15","-1.3507","0.0535","-0.4483","159.9066","-37.5530","177.5344","440.0000","0.7200","30.7881","54.58700075","24.52452832","28.7049","3.8700","5295.0000","1677.6222"
"109.450","72.7973","15","-1.3175","0.0051","-0.4989","157.9130","-36.6048","177.4980","440.0000","0.7290","31.6518","54.58699268","24.52453499","28.7033","3.8700","5207.8799","1678.6324"
"109.500","72.8011","15","-1.3567","-0.0436","-0.5666","155.6829","-37.7118","177.4481","440.0000","0.7560","30.7243","54.58698486","24.52454213","28.7017","3.8700","5183.2002","1679.6436"
"109.550","72.4838","15","-1.4086","-0.0923","-0.6355","153.8044","-39.2161","177.4062","440.0000","0.7560","29.4169","54.58697717","24.52454958","28.7001","3.8700","5291.0601","1680.6527"
"109.600","71.9997","15","-1.4634","-0.1160","-0.6630","152.3090","-40.8562","177.3667","440.0000","0.7560","28.0474","54.58696953","24.52455730","28.6985","3.8700","5276.9600","1681.6562"
"109.650","72.0279","15","-1.4743","-0.0924","-0.7332","150.2716","-41.2938","177.3172","440.0000","0.7560","27.7611","54.58696221","24.52456561","28.6968","3.8700","5188.2598","1682.6565"
"109.700","71.8297","15","-1.4904","-0.0724","-0.8037","147.9885","-41.8591","177.2648","440.0000","0.7560","27.3108","54.58695516","24.52457453","28.6952","3.8700","5188.0400","1683.6555"
"109.750","71.6506","15","-1.5013","-0.0672","-0.8425","145.8816","-42.2638","177.2243","440.0000","0.7290","26.9818","54.58694831","24.52458391","28.6936","3.8700","5212.1201","1684.6517"
"109.800","71.7825","15","-1.4927","-0.0350","-0.8515","143.9306","-42.1130","177.2023","440.0000","0.6840","27.1283","54.58694154","24.52459360","28.6920","3.8700","5182.6201","1685.6476"
"109.850","71.6958","15","-1.4656","0.0057","-0.8681","141.5925","-41.3973","177.1838","440.0000","0.7200","27.5640","54.58693518","24.52460393","28.6904","3.8700","5136.1201","1686.6438"
"109.900","71.7496","14","-1.3578","0.0115","-0.8640","139.5756","-38.3649","177.1689","440.0000","0.7020","29.7650","54.58692886","24.52461461","28.6888","3.8700","5117.5200","1687.6399"
"109.950","71.9019","15","-1.2189","0.0543","-0.8473","137.6856","-34.4461","177.1579","440.0000","0.6570","33.2216","54.58692272","24.52462564","28.6874","3.8700","5091.2202","1688.6375"
"110.000","71.7094","15","-1.0542","0.0883","-0.8745","136.1435","-29.7589","177.1350","440.0000","0.6120","38.3512","54.58691665","24.52463677","28.6868","3.8700","5069.3599","1689.6350"
"110.050","71.7024","15","-0.8390","0.0782","-0.8874","134.9545","-23.6405","177.1001","440.0000","0.5580","48.2722","54.58691066","24.52464800","28.6863","3.8700","5083.9800","1690.6309"
"110.100","71.8172","15","-0.6224","0.0625","-0.9094","134.2952","-17.5089","177.0662","440.0000","0.5040","65.2816","54.58690458","24.52465933","28.6857","3.8700","5108.6001","1691.6277"
"110.150","71.9838","15","-0.4441","0.0908","-0.9204","133.7798","-12.4727","177.0322","440.0000","0.4770","91.8530","54.58689849","24.52467066","28.6851","3.8700","5122.2202","1692.6263"
"110.200","72.3989","15","-0.3070","0.0970","-0.9342","133.3778","-8.6035","177.0098","440.0000","0.4320","133.9302","54.58689234","24.52468225","28.6846","3.8700","5139.9199","1693.6288"
"110.250","72.6739","15","-0.1883","0.1118","-0.9331","133.1183","-5.2640","176.9755","440.0000","0.3600","219.7250","54.58688623","24.52469377","28.6840","3.8700","5159.2798","1694.6367"
"110.300","72.8178","15","-0.0871","0.1389","-0.9345","132.9895","-2.4293","176.9532","440.0000","0.3600","477.0586","54.58688011","24.52470533","28.6835","3.8700","5177.0200","1695.6470"
"110.350","73.1449","15","-0.0228","0.1637","-0.9436","132.8585","-0.6330","176.9205","440.0000","0.3600","1839.0089","54.58687390","24.52471700","28.6829","3.8700","5187.8999","1696.6606"
"110.400","73.2251","15","0.0278","0.1739","-0.9499","132.7200","0.7700","176.9043","440.0000","0.3600","1513.5374","54.58686779","24.52472850","28.6824","3.8700","5203.9199","1697.6774"
"110.450","73.5564","15","0.0690","0.1733","-0.9404","132.7056","1.9007","176.8840","440.0000","0.3600","615.9240","54.58686150","24.52474028","28.6818","3.8700","5225.6001","1698.6971"
"110.500","73.9250","15","0.1296","0.1536","-0.9392","132.9434","3.5552","176.8662","440.0000","0.3600","330.9391","54.58685509","24.52475189","28.6812","3.8700","5254.8799","1699.7216"
"110.550","74.1796","15","0.2019","0.1398","-0.9537","133.2355","5.5197","176.8305","440.0000","0.3600","213.8889","54.58684868","24.52476345","28.6807","3.8700","5268.2598","1700.7502"
"110.600","74.4260","15","0.2908","0.1345","-0.9569","133.5877","7.9244","176.8123","440.0000","0.3600","149.4777","54.58684229","24.52477494","28.6801","3.8700","5271.6401","1701.7821"
"110.650","74.7987","15","0.3580","0.1225","-0.9727","134.2660","9.7275","176.7760","440.0000","0.3600","122.3811","54.58683550","24.52478626","28.6796","3.8700","5303.4199","1702.8191"
"110.700","74.9266","15","0.4153","0.1340","-0.9745","134.8633","11.2516","176.7600","440.0000","0.3600","105.9844","54.58682884","24.52479758","28.6790","3.8700","5323.4199","1703.8589"
"110.750","74.9857","15","0.4593","0.1315","-0.9644","135.3413","12.4045","176.7401","440.0000","0.3600","96.2094","54.58682211","24.52480874","28.6784","3.8700","5342.7202","1704.9001"
"110.800","75.1453","15","0.4990","0.1150","-0.9589","135.9015","13.4355","176.7293","440.0000","0.3600","89.0157","54.58681528","24.52481987","28.6779","3.8700","5358.1602","1705.9425"
"110.850","75.4551","15","0.5336","0.1122","-0.9566","136.8504","14.3281","176.7082","440.0000","0.3600","83.8144","54.58680814","24.52483069","28.6773","3.8700","5356.1001","1706.9889"
"110.900","75.6114","15","0.5525","0.0825","-0.9633","137.5019","14.8009","176.6830","440.0000","0.3600","81.3052","54.58680098","24.52484151","28.6768","3.8700","5373.1401","1708.0381"
"110.950","75.7386","15","0.5905","0.0689","-0.9695","138.1855","15.7891","176.6679","440.0000","0.3600","76.3450","54.58679381","24.52485228","28.6762","3.8700","5402.0801","1709.0891"
"111.000","75.9536","15","0.6576","0.0493","-0.9433","139.0798","17.5564","176.6636","440.0000","0.3600","68.8548","54.58678650","24.52486275","28.6757","3.8700","5416.4800","1710.1425"
"111.050","76.0806","15","0.7162","0.0339","-0.9214","139.9502","19.1029","176.6496","440.0000","0.3690","63.3862","54.58677896","24.52487299","28.6751","3.8700","5428.8599","1711.1985"
"111.100","76.0412","15","0.7654","0.0316","-0.9185","140.9878","20.4020","176.6361","440.0000","0.3960","59.3192","54.58677142","24.52488288","28.6745","3.8700","5453.9800","1712.2549"
"111.150","75.9178","15","0.8224","0.0469","-0.9246","142.1686","21.9063","176.6147","440.0000","0.3960","55.1564","54.58676374","24.52489246","28.6740","3.8700","5487.8799","1713.3101"
"111.200","75.8959","15","0.8858","0.0401","-0.9308","143.4352","23.5731","176.5986","440.0000","0.3960","51.2414","54.58675585","24.52490171","28.6734","3.8700","5489.0801","1714.3644"
"111.250","75.9400","15","0.9389","0.0474","-0.9244","144.6227","24.9655","176.5817","440.0000","0.3960","48.4117","54.58674788","24.52491088","28.6729","3.8700","5492.9199","1715.4188"
"111.300","76.1084","15","0.9848","0.0420","-0.9179","145.9528","26.1650","176.5650","440.0000","0.3960","46.2947","54.58673976","24.52491960","28.6723","3.8700","5510.5400","1716.4749"
"111.350","76.2970","14","1.0359","0.0483","-0.9102","147.3648","27.5009","176.5484","440.0000","0.4230","44.1551","54.58673141","24.52492792","28.6719","3.8700","5518.8999","1717.5332"
"111.400","76.4243","14","1.0763","0.0498","-0.9168","148.5501","28.5484","176.5267","440.0000","0.4680","42.6059","54.58672312","24.52493613","28.6719","3.8700","5518.1001","1718.5939"
"111.450","76.6340","15","1.1393","0.0428","-0.8912","149.9465","30.1938","176.5120","440.0000","0.4770","40.3947","54.58671450","24.52494398","28.6719","3.8700","5551.3799","1719.6571"
"111.500","76.5922","15","1.1982","0.0407","-0.8954","151.6615","31.7321","176.4952","440.0000","0.5040","38.4154","54.58670576","24.52495125","28.6719","3.8700","5569.4600","1720.7212"
"111.550","76.4274","15","1.2531","0.0296","-0.8740","153.5108","33.1656","176.4949","440.0000","0.5310","36.6759","54.58669693","24.52495800","28.6719","3.8700","5574.4399","1721.7839"
"111.600","76.3278","15","1.3073","0.0262","-0.8394","155.1444","34.5890","176.4948","440.0000","0.5400","35.1208","54.58668802","24.52496445","28.6719","3.8700","5599.9800","1722.8446"
"111.650","76.2943","15","1.3394","0.0329","-0.8240","156.7508","35.4293","176.4872","440.0000","0.5490","34.2728","54.58667904","24.52497039","28.6719","3.8700","5604.8799","1723.9044"
"111.700","76.4482","15","1.3536","0.0408","-0.8056","158.6861","35.7894","176.4866","440.0000","0.5940","33.9965","54.58666991","24.52497584","28.6719","3.8700","5592.6201","1724.9651"
"111.750","76.7752","15","1.3529","0.0310","-0.7815","160.6454","35.7520","176.4881","440.0000","0.6390","34.1775","54.58666051","24.52498074","28.6719","3.8700","5602.5000","1726.0292"
"111.800","76.6713","15","1.3339","0.0303","-0.7710","162.4580","35.2383","176.4826","440.0000","0.6120","34.6288","54.58665128","24.52498518","28.6719","3.8700","5604.2998","1727.0951"
"111.850","76.6214","15","1.3072","0.0376","-0.7336","163.9365","34.5195","176.4819","440.0000","0.6120","35.3269","54.58664191","24.52498930","28.6719","3.8700","5585.8198","1728.1594"
"111.900","76.8040","15","1.2665","0.0339","-0.7282","165.5346","33.4273","176.4656","440.0000","0.6300","36.5682","54.58663242","24.52499290","28.6719","3.8700","5590.3398","1729.2251"
"111.950","76.8625","15","1.2457","0.0402","-0.7028","167.2169","32.8643","176.4659","440.0000","0.6480","37.2229","54.58662285","24.52499600","28.6719","3.8700","5592.4600","1730.2922"
"112.000","76.8129","15","1.2531","0.0544","-0.6701","168.7696","33.0384","176.4749","440.0000","0.6480","37.0029","54.58661339","24.52499870","28.6719","3.8700","5583.5200","1731.3595"
"112.050","76.5602","14","1.2449","0.0580","-0.6673","170.5754","32.7929","176.4666","440.0000","0.6840","37.1572","54.58660385","24.52500079","28.6719","3.8700","5583.3198","1732.4242"
